order,family,genus,species,species_link0
Tetraodontiformes,Tetraodontidae,Sphoeroides,testudineus,/species/detail.html?genus=Sphoeroides&species=testudineus
Tetraodontiformes,Tetraodontidae,Takifugu,alboplumbeus,/species/detail.html?genus=Takifugu&species=alboplumbeus
Tetraodontiformes,Tetraodontidae,Takifugu,chinensis,/species/detail.html?genus=Takifugu&species=chinensis
Tetraodontiformes,Tetraodontidae,Takifugu,chrysops,/species/detail.html?genus=Takifugu&species=chrysops
Tetraodontiformes,Tetraodontidae,Takifugu,exascurus,/species/detail.html?genus=Takifugu&species=exascurus
Tetraodontiformes,Tetraodontidae,Takifugu,fasciatus,/species/detail.html?genus=Takifugu&species=fasciatus
Tetraodontiformes,Tetraodontidae,Takifugu,fasciatus x Takifugu flavidus,/species/detail.html?genus=Takifugu&species=fasciatus%20x%20Takifugu%20flavidus
Tetraodontiformes,Tetraodontidae,Takifugu,flavidus,/species/detail.html?genus=Takifugu&species=flavidus
Tetraodontiformes,Tetraodontidae,Takifugu,flavidus x Takifugu rubripes,/species/detail.html?genus=Takifugu&species=flavidus%20x%20Takifugu%20rubripes
Tetraodontiformes,Tetraodontidae,Takifugu,oblongus,/species/detail.html?genus=Takifugu&species=oblongus
Tetraodontiformes,Tetraodontidae,Takifugu,obscurus,/species/detail.html?genus=Takifugu&species=obscurus
Tetraodontiformes,Tetraodontidae,Takifugu,obscurus x Takifugu rubripes,/species/detail.html?genus=Takifugu&species=obscurus%20x%20Takifugu%20rubripes
Tetraodontiformes,Tetraodontidae,Takifugu,ocellatus,/species/detail.html?genus=Takifugu&species=ocellatus
Tetraodontiformes,Tetraodontidae,Takifugu,pardalis,/species/detail.html?genus=Takifugu&species=pardalis
Tetraodontiformes,Tetraodontidae,Takifugu,poecilonotus,/species/detail.html?genus=Takifugu&species=poecilonotus
Tetraodontiformes,Tetraodontidae,Takifugu,porphyreus,/species/detail.html?genus=Takifugu&species=porphyreus
Tetraodontiformes,Tetraodontidae,Takifugu,rubripes,/species/detail.html?genus=Takifugu&species=rubripes
Tetraodontiformes,Tetraodontidae,Takifugu,rubripes x Takifugu flavidus,/species/detail.html?genus=Takifugu&species=rubripes%20x%20Takifugu%20flavidus
Tetraodontiformes,Tetraodontidae,Takifugu,snyderi,/species/detail.html?genus=Takifugu&species=snyderi
Tetraodontiformes,Tetraodontidae,Takifugu,stictonotus,/species/detail.html?genus=Takifugu&species=stictonotus
Tetraodontiformes,Tetraodontidae,Takifugu,vermicularis,/species/detail.html?genus=Takifugu&species=vermicularis
Tetraodontiformes,Tetraodontidae,Takifugu,xanthopterus,/species/detail.html?genus=Takifugu&species=xanthopterus
Tetraodontiformes,Tetraodontidae,Tetractenos,glaber,/species/detail.html?genus=Tetractenos&species=glaber
Tetraodontiformes,Tetraodontidae,Tetraodon,biocellatus,/species/detail.html?genus=Tetraodon&species=biocellatus
Tetraodontiformes,Tetraodontidae,Tetraodon,lineatus,/species/detail.html?genus=Tetraodon&species=lineatus
Tetraodontiformes,Tetraodontidae,Tetraodon,mbu,/species/detail.html?genus=Tetraodon&species=mbu
Tetraodontiformes,Tetraodontidae,Tetraodon,miurus,/species/detail.html?genus=Tetraodon&species=miurus
Tetraodontiformes,Tetraodontidae,Tetraodon,nigroviridis,/species/detail.html?genus=Tetraodon&species=nigroviridis
Tetraodontiformes,Tetraodontidae,Torquigener,brevipinnis,/species/detail.html?genus=Torquigener&species=brevipinnis
Tetraodontiformes,Tetraodontidae,Torquigener,hypselogeneion,/species/detail.html?genus=Torquigener&species=hypselogeneion
Tetraodontiformes,Tetraodontidae,Torquigener,pleurogramma,/species/detail.html?genus=Torquigener&species=pleurogramma
Tetraodontiformes,Tetraodontidae,Tylerius,spinosissimus,/species/detail.html?genus=Tylerius&species=spinosissimus
Tetraodontiformes,Triacanthidae,Triacanthus,biaculeatus,/species/detail.html?genus=Triacanthus&species=biaculeatus
Tetraodontiformes,Triacanthidae,Trixiphichthys,weberi,/species/detail.html?genus=Trixiphichthys&species=weberi
Tetraodontiformes,Triodontidae,Triodon,macropterus,/species/detail.html?genus=Triodon&species=macropterus
Torpediniformes,Narcinidae,Narcine,bancroftii,/species/detail.html?genus=Narcine&species=bancroftii
Torpediniformes,Narcinidae,Narcine,brasiliensis,/species/detail.html?genus=Narcine&species=brasiliensis
Torpediniformes,Narcinidae,Narcine,entemedor,/species/detail.html?genus=Narcine&species=entemedor
Trachichthyiformes,Anomalopidae,Anomalops,katoptron,/species/detail.html?genus=Anomalops&species=katoptron
Trachichthyiformes,Anoplogasteridae,Anoplogaster,cornuta,/species/detail.html?genus=Anoplogaster&species=cornuta
Trachichthyiformes,Diretmidae,Diretmoides,veriginae,/species/detail.html?genus=Diretmoides&species=veriginae
Trachichthyiformes,Diretmidae,Diretmus,argenteus,/species/detail.html?genus=Diretmus&species=argenteus
Trachichthyiformes,Monocentridae,Monocentris,japonicus,/species/detail.html?genus=Monocentris&species=japonicus
Trachichthyiformes,Trachichthyidae,Hoplostethus,japonicus,/species/detail.html?genus=Hoplostethus&species=japonicus
Uranoscopiformes,Ammodytidae,Ammodytes,americanus,/species/detail.html?genus=Ammodytes&species=americanus
Uranoscopiformes,Ammodytidae,Ammodytes,dubius,/species/detail.html?genus=Ammodytes&species=dubius
Uranoscopiformes,Ammodytidae,Ammodytes,hexapterus,/species/detail.html?genus=Ammodytes&species=hexapterus
Uranoscopiformes,Ammodytidae,Ammodytes,personatus,/species/detail.html?genus=Ammodytes&species=personatus
Uranoscopiformes,Ammodytidae,Gymnammodytes,semisquamatus,/species/detail.html?genus=Gymnammodytes&species=semisquamatus
Uranoscopiformes,Uranoscopidae,Uranoscopus,cognatus,/species/detail.html?genus=Uranoscopus&species=cognatus
Uranoscopiformes,Uranoscopidae,Uranoscopus,japonicus,/species/detail.html?genus=Uranoscopus&species=japonicus
Zeiformes,Oreosomatidae,Allocyttus,niger,/species/detail.html?genus=Allocyttus&species=niger
Zeiformes,Oreosomatidae,Neocyttus,rhomboidalis,/species/detail.html?genus=Neocyttus&species=rhomboidalis
Zeiformes,Parazenidae,Parazen,pacificus,/species/detail.html?genus=Parazen&species=pacificus
Zeiformes,Zeidae,Zenopsis,nebulosus,/species/detail.html?genus=Zenopsis&species=nebulosus
Zeiformes,Zeidae,Zeus,faber,/species/detail.html?genus=Zeus&species=faber
Zeiformes,Zenionidae,Zenion,japonicum,/species/detail.html?genus=Zenion&species=japonicum
_,Ambassidae,Ambassis,gymnocephalus,/species/detail.html?genus=Ambassis&species=gymnocephalus
_,Ambassidae,Parambassis,ranga,/species/detail.html?genus=Parambassis&species=ranga
_,Argentinidae,Glossanodon,semifasciatus,/species/detail.html?genus=Glossanodon&species=semifasciatus
_,Bathylagidae,Lipolagus,ochotensis,/species/detail.html?genus=Lipolagus&species=ochotensis
_,Centropomidae,Lates,calcarifer,/species/detail.html?genus=Lates&species=calcarifer
_,Centropomidae,Lates,japonicus,/species/detail.html?genus=Lates&species=japonicus
_,Centropomidae,Lates,niloticus,/species/detail.html?genus=Lates&species=niloticus
_,Centropomidae,Psammoperca,waigiensis,/species/detail.html?genus=Psammoperca&species=waigiensis
_,Embiotocidae,Cymatogaster,aggregata,/species/detail.html?genus=Cymatogaster&species=aggregata
_,Embiotocidae,Ditrema,temminckii,/species/detail.html?genus=Ditrema&species=temminckii
_,Embiotocidae,Embiotoca,jacksoni,/species/detail.html?genus=Embiotoca&species=jacksoni
_,Emmelichthyidae,Emmelichthys,struhsakeri,/species/detail.html?genus=Emmelichthys&species=struhsakeri
_,Galaxiidae,Galaxias,gollumoides,/species/detail.html?genus=Galaxias&species=gollumoides
_,Galaxiidae,Galaxias,maculatus,/species/detail.html?genus=Galaxias&species=maculatus
_,Galaxiidae,Galaxias,platei,/species/detail.html?genus=Galaxias&species=platei
_,Galaxiidae,Galaxias,sp. 'southern',/species/detail.html?genus=Galaxias&species=sp.%20%27southern%27
_,Galaxiidae,Galaxias,truttaceus,/species/detail.html?genus=Galaxias&species=truttaceus
_,Galaxiidae,Galaxiella,nigrostriata,/species/detail.html?genus=Galaxiella&species=nigrostriata
_,Galaxiidae,Lovettia,sealii,/species/detail.html?genus=Lovettia&species=sealii
_,Lactariidae,Lactarius,lactarius,/species/detail.html?genus=Lactarius&species=lactarius
_,Malacanthidae,Branchiostegus,albus,/species/detail.html?genus=Branchiostegus&species=albus
_,Malacanthidae,Branchiostegus,argentatus,/species/detail.html?genus=Branchiostegus&species=argentatus
_,Malacanthidae,Branchiostegus,japonicus,/species/detail.html?genus=Branchiostegus&species=japonicus
_,Malacanthidae,Hoplolatilus,cuniculus,/species/detail.html?genus=Hoplolatilus&species=cuniculus
_,Menidae,Mene,maculata,/species/detail.html?genus=Mene&species=maculata
_,Microstomatidae,Nansenia,ardesiaca,/species/detail.html?genus=Nansenia&species=ardesiaca
_,Monodactylidae,Monodactylus,argenteus,/species/detail.html?genus=Monodactylus&species=argenteus
_,Moronidae,Dicentrarchus,labrax,/species/detail.html?genus=Dicentrarchus&species=labrax
_,Moronidae,Dicentrarchus,punctatus,/species/detail.html?genus=Dicentrarchus&species=punctatus
_,Moronidae,Morone,americana,/species/detail.html?genus=Morone&species=americana
_,Moronidae,Morone,saxatilis,/species/detail.html?genus=Morone&species=saxatilis
_,Mugilidae,Agonostomus,monticola,/species/detail.html?genus=Agonostomus&species=monticola
_,Mugilidae,Aldrichetta,forsteri,/species/detail.html?genus=Aldrichetta&species=forsteri
_,Mugilidae,Chaenomugil,proboscideus,/species/detail.html?genus=Chaenomugil&species=proboscideus
_,Mugilidae,Chelon,labrosus,/species/detail.html?genus=Chelon&species=labrosus
_,Mugilidae,Crenimugil,crenilabis,/species/detail.html?genus=Crenimugil&species=crenilabis
_,Mugilidae,Liza,carinata,/species/detail.html?genus=Liza&species=carinata
_,Mugilidae,Minimugil,cascasia,/species/detail.html?genus=Minimugil&species=cascasia
_,Mugilidae,Moolgarda,cunnesius,/species/detail.html?genus=Moolgarda&species=cunnesius
_,Mugilidae,Moolgarda,perusii,/species/detail.html?genus=Moolgarda&species=perusii
_,Mugilidae,Mugil,cephalus,/species/detail.html?genus=Mugil&species=cephalus
_,Mugilidae,Mugil,curema,/species/detail.html?genus=Mugil&species=curema
_,Mugilidae,Oedalechilus,labeo,/species/detail.html?genus=Oedalechilus&species=labeo
_,Mugilidae,Oedalechilus,labiosus,/species/detail.html?genus=Oedalechilus&species=labiosus
_,Mugilidae,Planiliza,affinis,/species/detail.html?genus=Planiliza&species=affinis
_,Mugilidae,Planiliza,haematocheilus,/species/detail.html?genus=Planiliza&species=haematocheilus
_,Mugilidae,Planiliza,macrolepis,/species/detail.html?genus=Planiliza&species=macrolepis
_,Mugilidae,Pseudomyxus,capensis,/species/detail.html?genus=Pseudomyxus&species=capensis
_,Mugilidae,Squalomugil,nasutus,/species/detail.html?genus=Squalomugil&species=nasutus
_,Opisthoproctidae,Bathylychnops,exilis,/species/detail.html?genus=Bathylychnops&species=exilis
_,Opisthoproctidae,Dolichopteryx,minuscula,/species/detail.html?genus=Dolichopteryx&species=minuscula
_,Opisthoproctidae,Monacoa,grimaldii,/species/detail.html?genus=Monacoa&species=grimaldii
_,Opisthoproctidae,Opisthoproctus,soleatus,/species/detail.html?genus=Opisthoproctus&species=soleatus
_,Opistognathidae,Opistognathus,jacksoniensis,/species/detail.html?genus=Opistognathus&species=jacksoniensis
_,Plesiopidae,Plesiops,nakaharae,/species/detail.html?genus=Plesiops&species=nakaharae
_,Plesiopidae,Trachinops,taeniatus,/species/detail.html?genus=Trachinops&species=taeniatus
_,Polynemidae,Eleutheronema,tetradactylum,/species/detail.html?genus=Eleutheronema&species=tetradactylum
_,Polynemidae,Pentanemus,quinquarius,/species/detail.html?genus=Pentanemus&species=quinquarius
_,Polynemidae,Polydactylus,plebeius,/species/detail.html?genus=Polydactylus&species=plebeius
_,Polynemidae,Polydactylus,sextarius,/species/detail.html?genus=Polydactylus&species=sextarius
_,Polynemidae,Polynemus,dubius,/species/detail.html?genus=Polynemus&species=dubius
_,Polynemidae,Polynemus,paradiseus,/species/detail.html?genus=Polynemus&species=paradiseus
_,Pomacanthidae,Apolemichthys,armitagei,/species/detail.html?genus=Apolemichthys&species=armitagei
_,Pomacanthidae,Apolemichthys,griffisi,/species/detail.html?genus=Apolemichthys&species=griffisi
_,Pomacanthidae,Apolemichthys,kingi,/species/detail.html?genus=Apolemichthys&species=kingi
_,Pomacanthidae,Centropyge,acanthops,/species/detail.html?genus=Centropyge&species=acanthops
_,Pomacanthidae,Centropyge,bispinosa,/species/detail.html?genus=Centropyge&species=bispinosa
_,Pomacanthidae,Centropyge,deborae,/species/detail.html?genus=Centropyge&species=deborae
_,Pomacanthidae,Centropyge,eibli,/species/detail.html?genus=Centropyge&species=eibli
_,Pomacanthidae,Centropyge,flavicauda,/species/detail.html?genus=Centropyge&species=flavicauda
_,Pomacanthidae,Centropyge,flavissima,/species/detail.html?genus=Centropyge&species=flavissima
_,Pomacanthidae,Centropyge,heraldi,/species/detail.html?genus=Centropyge&species=heraldi
_,Pomacanthidae,Centropyge,interrupta,/species/detail.html?genus=Centropyge&species=interrupta
_,Pomacanthidae,Centropyge,joculator,/species/detail.html?genus=Centropyge&species=joculator
_,Pomacanthidae,Centropyge,loriculus,/species/detail.html?genus=Centropyge&species=loriculus
_,Pomacanthidae,Centropyge,multicolor,/species/detail.html?genus=Centropyge&species=multicolor
_,Pomacanthidae,Centropyge,multifasciata,/species/detail.html?genus=Centropyge&species=multifasciata
_,Pomacanthidae,Centropyge,nox,/species/detail.html?genus=Centropyge&species=nox
_,Pomacanthidae,Centropyge,venusta,/species/detail.html?genus=Centropyge&species=venusta
_,Pomacanthidae,Centropyge,vrolikii,/species/detail.html?genus=Centropyge&species=vrolikii
_,Pomacanthidae,Centropyge,woodheadi,/species/detail.html?genus=Centropyge&species=woodheadi
_,Pomacanthidae,Chaetodontoplus,conspicillatus,/species/detail.html?genus=Chaetodontoplus&species=conspicillatus
_,Pomacanthidae,Chaetodontoplus,mesoleucus,/species/detail.html?genus=Chaetodontoplus&species=mesoleucus
_,Pomacanthidae,Chaetodontoplus,poliourus,/species/detail.html?genus=Chaetodontoplus&species=poliourus
_,Pomacanthidae,Chaetodontoplus,septentrionalis,/species/detail.html?genus=Chaetodontoplus&species=septentrionalis
_,Pomacanthidae,Genicanthus,bellus,/species/detail.html?genus=Genicanthus&species=bellus
_,Pomacanthidae,Genicanthus,lamarck,/species/detail.html?genus=Genicanthus&species=lamarck
_,Pomacanthidae,Genicanthus,melanospilos,/species/detail.html?genus=Genicanthus&species=melanospilos
_,Pomacanthidae,Genicanthus,semifasciatus,/species/detail.html?genus=Genicanthus&species=semifasciatus
_,Pomacanthidae,Holacanthus,africanus,/species/detail.html?genus=Holacanthus&species=africanus
_,Pomacanthidae,Holacanthus,ciliaris,/species/detail.html?genus=Holacanthus&species=ciliaris
_,Pomacanthidae,Holacanthus,clarionensis,/species/detail.html?genus=Holacanthus&species=clarionensis
_,Pomacanthidae,Holacanthus,passer,/species/detail.html?genus=Holacanthus&species=passer
_,Pomacanthidae,Holacanthus,tricolor,/species/detail.html?genus=Holacanthus&species=tricolor
_,Pomacanthidae,Pomacanthus,imperator,/species/detail.html?genus=Pomacanthus&species=imperator
_,Pomacanthidae,Pomacanthus,xanthometopon,/species/detail.html?genus=Pomacanthus&species=xanthometopon
_,Pomacanthidae,Pygoplites,diacanthus,/species/detail.html?genus=Pygoplites&species=diacanthus
_,Pomacentridae,Abudefduf,bengalensis,/species/detail.html?genus=Abudefduf&species=bengalensis
_,Pomacentridae,Abudefduf,vaigiensis,/species/detail.html?genus=Abudefduf&species=vaigiensis
_,Pomacentridae,Amblyglyphidodon,curacao,/species/detail.html?genus=Amblyglyphidodon&species=curacao
_,Pomacentridae,Amphiprion,akallopisos,/species/detail.html?genus=Amphiprion&species=akallopisos
_,Pomacentridae,Amphiprion,bicinctus,/species/detail.html?genus=Amphiprion&species=bicinctus
_,Pomacentridae,Amphiprion,clarkii,/species/detail.html?genus=Amphiprion&species=clarkii
_,Pomacentridae,Amphiprion,ephippium,/species/detail.html?genus=Amphiprion&species=ephippium
_,Pomacentridae,Amphiprion,frenatus,/species/detail.html?genus=Amphiprion&species=frenatus
_,Pomacentridae,Amphiprion,ocellaris,/species/detail.html?genus=Amphiprion&species=ocellaris
_,Pomacentridae,Amphiprion,percula,/species/detail.html?genus=Amphiprion&species=percula
_,Pomacentridae,Amphiprion,perideraion,/species/detail.html?genus=Amphiprion&species=perideraion
_,Pomacentridae,Amphiprion,polymnus,/species/detail.html?genus=Amphiprion&species=polymnus
_,Pomacentridae,Amphiprion,sebae,/species/detail.html?genus=Amphiprion&species=sebae
_,Pomacentridae,Chromis,notata,/species/detail.html?genus=Chromis&species=notata
_,Pomacentridae,Chrysiptera,biocellata,/species/detail.html?genus=Chrysiptera&species=biocellata
_,Pomacentridae,Pomacentrus,moluccensis,/species/detail.html?genus=Pomacentrus&species=moluccensis
_,Pomacentridae,Premnas,biaculeatus,/species/detail.html?genus=Premnas&species=biaculeatus
_,Pseudochromidae,Labracinus,cyclophthalmus,/species/detail.html?genus=Labracinus&species=cyclophthalmus
_,Pseudochromidae,Pictichromis,paccagnellae,/species/detail.html?genus=Pictichromis&species=paccagnellae
_,Scatophagidae,Scatophagus,argus,/species/detail.html?genus=Scatophagus&species=argus
_,Scatophagidae,Selenotoca,multifasciata,/species/detail.html?genus=Selenotoca&species=multifasciata
_,Sciaenidae,Argyrosomus,amoyensis,/species/detail.html?genus=Argyrosomus&species=amoyensis
